"표준링크ID","출발표준노드","도착표준노드","지도상거리","도로등급코드","도로유형코드","도로번호","도로명","연결로유형코드","통행제한차량유형코드","적용시작일자"
"1510045502","1510101800","1510016700","418.21","104","000","50","화랑로","000","","2018-10-29"
"1510048401","1510102400","1510102900","815.54","107","000","-","매여로","000","","2018-10-29"
"1510048402","1510102900","1510103000","523.51","107","000","-","매여로","000","","2018-10-29"
"1510048403","1510103000","1510018000","2390.42","107","000","-","매여로","000","","2018-10-29"
"1510048501","1510103000","1510102900","520.15","107","000","-","매여로","000","","2018-10-29"
"1510048502","1510018000","1510103000","2389.21","107","000","-","매여로","000","","2018-10-29"
"1510048503","1510102900","1510102400","818.40","107","000","-","매여로","000","","2018-10-29"
"1510050101","1510007900","1510104200","511.66","107","000","-","반야월로","000","","2018-10-29"
"1510050102","1510104200","1510016500","103.33","107","000","-","반야월로","000","","2018-10-29"
"1510050201","1510016500","1510104200","103.12","107","000","-","반야월로","000","","2018-10-29"
"1510050202","1510104200","1510007900","511.87","107","000","-","반야월로","000","","2018-10-29"
"1510055701","1510019600","1510048000","332.69","104","000","81","파계로","000","","2018-10-29"
"1510055702","1510048000","1510019200","4160.50","104","000","81","파계로","000","","2018-10-29"
"1510055801","1510019200","1510048000","4156.72","104","000","81","파계로","000","","2018-10-29"
"1510055802","1510048000","1510019600","319.75","104","000","81","파계로","000","","2018-10-29"
"1570592000","1570195900","1570196100","37.24","107","000","-","국가산단대로63길","000","","2018-10-29"
"1570592100","1570196800","1570195700","194.90","107","000","-","달성2차1로","000","","2018-10-29"
"1570592200","1570195700","1570196800","194.89","107","000","-","달성2차1로","000","","2018-10-29"
"1570592300","1570196100","1570195900","39.15","107","000","-","국가산단대로63길","000","","2018-10-29"
"1570592400","1570196000","1570196100","316.68","107","000","-","과학마을로3길","000","","2018-10-29"
"1570592500","1570196200","1570196300","217.10","107","000","-","국가산단대로42길","000","","2018-10-29"
"1570592600","1570196300","1570196400","240.54","107","000","-","국가산단대로42길","000","","2018-10-29"
"1570592700","1570196300","1570196200","217.10","107","000","-","국가산단대로42길","000","","2018-10-29"
"1570592800","1570196400","1570196300","240.70","107","000","-","국가산단대로42길","000","","2018-10-29"
"1570592900","1570196100","1570196900","104.88","107","000","-","국가산단대로63길","000","","2018-10-29"
"1570593000","1570196900","1570196100","105.94","107","000","-","국가산단대로63길","000","","2018-10-29"
"1570593100","1570197000","1570196200","242.03","107","000","-","국가산단대로52길","000","","2018-10-29"
"1570593200","1570196500","1570196600","271.48","107","000","-","달성2차동1로","000","","2018-10-29"
"1570593300","1570196200","1570197000","229.46","107","000","-","국가산단대로52길","000","","2018-10-29"
"1570593400","1570196600","1570196700","405.34","107","000","-","달성2차동1로","000","","2018-10-29"
"1570593500","1570196600","1570196500","271.35","107","000","-","달성2차동1로","000","","2018-10-29"
"1570593600","1570196700","1570196800","299.97","107","000","-","달성2차동1로","000","","2018-10-29"
"1570593700","1570196700","1570196600","405.41","107","000","-","달성2차동1로","000","","2018-10-29"
"1570593800","1570196800","1570196700","300.02","107","000","-","달성2차동1로","000","","2018-10-29"
"1570593900","1570197100","1570196000","276.88","107","000","-","과학마을로","000","","2018-10-29"
"1570594000","1570196000","1570197100","282.62","107","000","-","과학마을로","000","","2018-10-29"
"1570594100","1570197300","1570063200","579.87","107","000","-","국가산단북로","000","","2018-10-29"
"1570594200","1570063200","1570197300","580.59","107","000","-","국가산단북로","000","","2018-10-29"
"1570594300","1570196900","1570197100","188.38","107","000","-","국가산단대로63길","000","","2018-10-29"
"1570594400","1570197200","1570195800","392.33","107","000","-","국가산단대로70길","000","","2018-10-29"
"1570594500","1570195800","1570197200","392.21","107","000","-","국가산단대로70길","000","","2018-10-29"
"1570594600","1570197100","1570196900","190.34","107","000","-","국가산단대로63길","000","","2018-10-29"
"1570594700","1570197600","1570195300","638.31","107","000","-","국가산단대로34길","000","","2018-10-29"
"1570594800","1570195300","1570197600","638.30","107","000","-","국가산단대로34길","000","","2018-10-29"
"1570594900","1570195400","1570197700","641.60","107","000","-","국가산단대로28길","000","","2018-10-29"
"1570595000","1570197700","1570195400","630.19","107","000","-","국가산단대로28길","000","","2018-10-29"
"1570595100","1570195700","1570064100","834.81","107","000","-","국가산단대로","000","","2018-10-29"
"1570595200","1570197200","1570196900","443.25","107","000","-","국가산단북로60길","000","","2018-10-29"
"1570595300","1570064100","1570195700","815.98","107","000","-","국가산단대로","000","","2018-10-29"
"1570595400","1570196900","1570197200","446.54","107","000","-","국가산단북로60길","000","","2018-10-29"
"1570595500","1570197400","1570197000","384.46","107","000","-","국가산단대로52길","000","","2018-10-29"
"1570595600","1570197000","1570197400","390.06","107","000","-","국가산단대로52길","000","","2018-10-29"
"1570595700","1570197500","1570196400","465.38","107","000","-","국가산단대로40길","000","","2018-10-29"
"1570595800","1570196400","1570197500","465.48","107","000","-","국가산단대로40길","000","","2018-10-29"
"1570595900","1570197800","1570196500","708.33","107","000","-","달성2차동1로","000","","2018-10-29"
"1570596000","1570196500","1570197800","689.31","107","000","-","달성2차동1로","000","","2018-10-29"
"1570596100","1570064000","1570196500","460.03","107","000","-","달성2차로","000","","2018-10-29"
"1570596200","1570196500","1570064000","460.05","107","000","-","달성2차로","000","","2018-10-29"
"1570596300","1570197900","1570196600","458.61","107","000","-","달성2차4로","000","","2018-10-29"
"1540057700","1540020300","1540019600","308.92","104","00","0","산업용재로","000","0","2011-03-24"
"1540061100","1540020900","1540021300","306.87","104","00","65","유통로","000","0","2011-03-24"
"1540061200","1540021300","1540020900","306.87","104","00","65","유통로","000","0","2011-03-24"
"1510024800","1510008800","1510010200","340.10","104","00","0","한골로","000","0","2011-03-24"
"1510024900","1510010200","1510008800","340.10","104","00","0","한골로","000","0","2011-03-24"
"1510019500","1510009900","1510007100","926.54","104","00","77","동대구로","000","0","2011-03-24"
"1510019400","1510007100","1510009900","918.70","104","00","77","동대구로","000","0","2011-03-24"
"1550015700","1550000200","1550006500","1064.94","104","00","0","수성못길","000","0","2011-03-24"
"1550011000","1550005200","1550005100","579.71","104","00","0","-","000","0","2011-03-24"
"1550010900","1550005100","1550005200","566.56","104","00","0","-","000","0","2011-03-24"
"1550036400","1550012000","1550012100","204.00","104","00","0","진리6길","000","0","2011-03-24"
"1510016400","1510007500","1510000500","384.75","104","00","0","안심1길","000","0","2011-03-24"
"1510016300","1510000500","1510007500","385.46","104","00","0","안심1길","000","0","2011-03-24"
"1510012700","1510005600","1510005700","401.69","104","00","0","-","000","0","2011-03-24"
"1510012800","1510005700","1510005600","401.69","104","00","0","-","000","0","2011-03-24"
"1510022200","1510007900","1510008100","399.01","104","00","0","반야월로","000","0","2011-03-24"
"1510022300","1510008100","1510007900","399.01","104","00","0","반야월로","000","0","2011-03-24"
"1540055300","1540004000","1540019800","344.18","102","00","11","신천대로","101","0","2011-03-24"
"1540067100","1540022800","1540023400","389.12","104","00","0","서변3로","000","0","2011-03-24"
"1550026900","1550009100","1550010100","224.35","104","00","13","신천동로","000","0","2011-03-24"
"1550030400","1550010100","1550009600","105.77","104","00","13","신천동로","000","0","2011-03-24"
"1510013200","1510000200","1510005700","79.09","104","00","0","-","000","0","2011-03-24"
"1510013100","1510005700","1510000200","79.09","104","00","0","-","000","0","2011-03-24"
"1510014200","1510000701","1510005800","223.71","104","00","0","-","000","0","2011-03-24"
"1540085700","1540028300","1540029300","821.67","104","00","33","호곡로","000","0","2011-03-24"
"1540085800","1540029300","1540028300","811.76","104","00","33","호곡로","000","0","2011-03-24"
"1540084800","1540028300","1540028000","147.12","104","00","33","호곡로","000","0","2011-03-24"
"1540084700","1540028000","1540028300","150.36","104","00","33","호곡로","000","0","2011-03-24"
"1540084600","1540028300","1540027900","142.38","104","00","33","호곡로","000","0","2011-03-24"
"1540084500","1540027900","1540028300","139.63","104","00","33","호곡로","000","0","2011-03-24"
"1540077100","1540025800","1540026600","253.65","104","00","0","동천로","000","0","2011-03-24"
"1540074800","1540025800","1540025300","484.96","104","00","0","구암공원길","000","0","2011-03-24"
"1540074700","1540025300","1540025800","494.09","104","00","0","구암공원길","000","0","2011-03-24"
"1540085500","1540028200","1540028900","352.57","104","00","74","구암로","000","0","2011-03-24"
"1540085600","1540028900","1540028200","352.57","104","00","74","구암로","000","0","2011-03-24"
"1540069600","1540023800","1540023700","225.67","104","00","0","동변2로","000","0","2011-03-24"
"1540068300","1540023300","1540023700","314.30","104","00","0","동변3로","000","0","2011-03-24"
"1540068400","1540023700","1540023300","314.30","104","00","0","동변3로","000","0","2011-03-24"
"1540066100","1540022500","1540023800","594.31","104","00","0","동변로","000","0","2011-03-24"
"1540066200","1540023800","1540022500","582.31","104","00","0","동변로","000","0","2011-03-24"
"1540066000","1540023300","1540022500","187.13","104","00","0","동변3로","000","0","2011-03-24"
"1540065900","1540022500","1540023300","187.13","104","00","0","동변3로","000","0","2011-03-24"
"1510020400","1510007400","1510007500","566.86","104","00","0","안심중앙길","000","0","2011-03-24"
"1510020500","1510007500","1510007400","566.86","104","00","0","안심중앙길","000","0","2011-03-24"
"1510020300","1510007500","1510000600","313.84","104","00","0","안심중앙길","000","0","2011-03-24"
"1510020200","1510000600","1510007500","304.59","104","00","0","안심중앙길","000","0","2011-03-24"
"1510042200","1510014600","1510009600","298.72","104","00","0","-","000","0","2011-03-24"
"1510023500","1510014600","1510001501","615.12","104","00","0","-","000","0","2011-03-24"
"1510027900","1510010100","1510001600","197.34","104","00","50","-","000","0","2011-03-24"
"1550034300","1550012100","1550011400","141.41","104","00","0","-","000","0","2011-03-24"
"1550017000","1550006900","1550006700","95.54","104","00","0","은빛1길","000","0","2011-03-24"
"1550016900","1550006700","1550006900","95.54","104","00","0","은빛1길","000","0","2011-03-24"
"1530015300","1530004700","1530005400","518.43","104","00","0","봉삼중앙길","000","0","2011-03-24"
"1530015400","1530005400","1530004700","539.32","104","00","0","봉삼중앙길","000","0","2011-03-24"
"1510023900","1510009000","1510008500","134.61","104","00","50","화랑로","000","0","2011-03-24"
"1510023800","1510008500","1510009000","134.61","104","00","50","화랑로","000","0","2011-03-24"
"1510024000","1510008500","1510010600","455.99","104","00","0","동구시장로","000","0","2011-03-24"
"1510024100","1510010600","1510008500","455.99","104","00","0","동구시장로","000","0","2011-03-24"
"1510022500","1510008500","1510008000","381.69","104","00","50","화랑로","000","0","2011-03-24"
"1510022400","1510008000","1510008500","381.69","104","00","50","화랑로","000","0","2011-03-24"
"1510022600","1510008000","1510011000","724.08","104","00","0","효목로","000","0","2011-03-24"
"1550048600","1550004700","1550015800","330.75","104","00","0","충의로","000","0","2011-03-24"
"1550048700","1550015800","1550004700","333.32","104","00","0","충의로","000","0","2011-03-24"
